building_size_m2,land_size_m2,floors,bedrooms,bathrooms,building_age,price_in_rupiah(juta)
203.0,203.0,3.0,4.0,4.0,6.0,7900.0
938.0,1592.0,1.0,4.0,4.0,4.0,40000.0
950.0,1195.0,2.0,20.0,20.0,13.0,27000.0
150.0,90.0,2.0,3.0,3.0,0.0,1900.0
140.0,110.0,2.0,4.0,4.0,,2640.0
150.0,92.0,2.0,3.0,3.0,0.0,1950.0
100.0,53.0,2.0,3.0,3.0,0.0,1050.0
300.0,180.0,3.0,4.0,3.0,,4800.0
150.0,126.0,2.0,4.0,4.0,0.0,2700.0
404.0,167.0,3.0,5.0,4.0,,6700.0
170.0,116.0,2.0,4.0,4.0,0.0,2900.0
150.0,114.0,1.0,3.0,3.0,1.0,2850.0
150.0,101.0,2.0,4.0,4.0,0.0,2550.0
400.0,286.0,2.0,6.0,4.0,,7000.0
450.0,624.0,2.0,5.0,4.0,32.0,10500.0
560.0,329.0,2.0,4.0,4.0,0.0,7500.0
52.0,72.0,2.0,3.0,1.0,0.0,595.0
84.0,80.0,2.0,3.0,3.0,0.0,1400.0
700.0,300.0,3.0,5.0,5.0,7.0,7000.0
250.0,350.0,2.0,3.0,2.0,,5750.0
190.0,350.0,2.0,4.0,2.0,24.0,5250.0
130.0,94.0,2.0,3.0,3.0,0.0,1550.0
65.0,69.0,2.0,3.0,3.0,1.0,920.0
800.0,1000.0,2.0,8.0,4.0,45.0,12900.0
200.0,109.0,3.0,4.0,3.0,0.0,3650.0
126.0,104.0,2.0,3.0,2.0,1.0,3650.0
200.0,94.0,3.0,4.0,4.0,0.0,3450.0
200.0,94.0,3.0,4.0,3.0,0.0,3450.0
260.0,348.0,2.0,4.0,3.0,28.0,4500.0
500.0,375.0,2.0,5.0,5.0,7.0,18500.0
200.0,109.0,3.0,4.0,3.0,0.0,3650.0
142.0,127.0,2.0,3.0,3.0,0.0,3650.0
550.0,500.0,2.0,5.0,6.0,,15000.0
700.0,400.0,3.0,4.0,4.0,3.0,19500.0
120.0,79.0,2.0,3.0,3.0,0.0,1970.0
450.0,1230.0,1.0,3.0,3.0,17.0,15000.0
400.0,600.0,2.0,5.0,4.0,5.0,16000.0
300.0,275.0,2.0,5.0,4.0,,9500.0
350.0,154.0,3.0,6.0,5.0,0.0,5000.0
250.0,275.0,2.0,4.0,2.0,,6100.0
186.0,325.0,1.0,3.0,2.0,,7500.0
300.0,160.0,3.0,4.0,2.0,7.0,5000.0
660.0,200.0,4.0,3.0,3.0,0.0,10500.0
750.0,325.0,3.0,5.0,5.0,,9000.0
700.0,530.0,2.0,4.0,4.0,,18000.0
150.0,200.0,1.0,3.0,3.0,17.0,4700.0
37.0,20.0,2.0,2.0,1.0,0.0,451.0
40.0,21.0,2.0,2.0,1.0,0.0,568.0
300.0,346.0,2.0,4.0,4.0,6.0,8500.0
70.0,62.0,2.0,3.0,2.0,0.0,700.0
80.0,85.0,2.0,3.0,2.0,0.0,1280.0
69.0,74.0,2.0,3.0,2.0,0.0,900.0
420.0,475.0,2.0,4.0,4.0,17.0,4200.0
150.0,120.0,2.0,3.0,3.0,,3600.0
450.0,200.0,3.0,3.0,3.0,0.0,4500.0
270.0,220.0,2.0,4.0,4.0,,3750.0
131.0,120.0,2.0,3.0,3.0,3.0,3700.0
120.0,206.0,2.0,5.0,2.0,34.0,3000.0
231.0,216.0,2.0,4.0,4.0,,3200.0
250.0,171.0,2.0,3.0,3.0,17.0,2700.0
150.0,106.0,2.0,3.0,3.0,2.0,2400.0
115.0,180.0,1.0,3.0,3.0,,2520.0
110.0,66.0,1.0,3.0,2.0,1.0,1500.0
120.0,97.0,2.0,3.0,2.0,,2340.0
100.0,78.0,1.0,2.0,1.0,,1100.0
135.0,65.0,3.0,3.0,3.0,0.0,1900.0
450.0,212.0,4.0,6.0,8.0,3.0,8800.0
50.0,68.0,1.0,3.0,1.0,10.0,1100.0
120.0,42.0,3.0,4.0,3.0,3.0,1500.0
120.0,90.0,2.0,3.0,2.0,22.0,1450.0
275.0,128.0,3.0,4.0,3.0,,4500.0
200.0,150.0,2.0,3.0,3.0,5.0,4600.0
250.0,240.0,2.0,4.0,3.0,,5000.0
100.0,72.0,2.0,3.0,2.0,7.0,1500.0
270.0,255.0,3.0,4.0,3.0,,5700.0
359.0,264.0,3.0,3.0,3.0,,5500.0
400.0,240.0,2.0,4.0,4.0,4.0,9000.0
240.0,160.0,2.0,2.0,3.0,,4200.0
70.0,90.0,1.0,,,,1600.0
44.0,24.0,2.0,2.0,1.0,0.0,525.0
33.0,21.0,2.0,2.0,1.0,0.0,475.0
40.0,22.0,2.0,2.0,2.0,0.0,477.0
40.0,22.0,2.0,2.0,2.0,0.0,477.0
120.0,1076.0,1.0,5.0,3.0,,82800.0
220.0,144.0,2.0,5.0,3.0,,2750.0
220.0,144.0,2.0,5.0,3.0,,2750.0
150.0,74.0,3.0,3.0,3.0,0.0,2500.0
370.0,193.0,2.0,4.0,4.0,16.0,3800.0
60.0,71.0,2.0,3.0,2.0,1.0,1300.0
65.0,55.0,2.0,2.0,2.0,,1100.0
700.0,512.0,2.0,6.0,7.0,,16000.0
1500.0,491.0,4.0,57.0,57.0,11.0,11800.0
180.0,133.0,2.0,4.0,2.0,49.0,1500.0
500.0,376.0,2.0,5.0,6.0,34.0,17500.0
125.0,145.0,2.0,4.0,3.0,0.0,2550.0
100.0,90.0,2.0,3.0,2.0,,2050.0
64.0,34.0,3.0,2.0,2.0,0.0,725.0
70.0,56.0,1.0,3.0,2.0,0.0,1050.0
70.0,56.0,1.0,3.0,2.0,0.0,1050.0
500.0,510.0,2.0,12.0,13.0,12.0,14500.0
60.0,69.0,1.0,3.0,2.0,0.0,919.0
90.0,45.0,3.0,2.0,3.0,0.0,1500.0
220.0,110.0,3.0,2.0,3.0,,2300.0
215.0,96.0,3.0,5.0,4.0,0.0,3200.0
146.0,150.0,2.0,3.0,2.0,6.0,2500.0
1797.0,954.0,2.0,8.0,8.0,,85000.0
362.0,1211.0,1.0,5.0,4.0,14.0,25000.0
156.0,196.0,1.0,3.0,2.0,,3800.0
600.0,600.0,2.0,5.0,5.0,,15000.0
400.0,370.0,2.0,5.0,4.0,22.0,7500.0
200.0,144.0,2.0,4.0,3.0,3.0,3480.0
350.0,1020.0,1.0,6.0,3.0,,15500.0
250.0,208.0,2.0,4.0,3.0,8.0,3950.0
450.0,661.0,2.0,11.0,6.0,,18500.0
450.0,313.0,1.0,5.0,5.0,,13800.0
400.0,401.0,2.0,4.0,5.0,,12000.0
814.0,540.0,3.0,10.0,10.0,7.0,22000.0
610.0,530.0,2.0,4.0,3.0,3.0,23000.0
600.0,530.0,2.0,4.0,3.0,,23000.0
1200.0,680.0,3.0,5.0,5.0,9.0,70000.0
268.0,245.0,2.0,4.0,4.0,7.0,21500.0
200.0,162.0,2.0,4.0,3.0,12.0,4500.0
585.0,255.0,3.0,6.0,6.0,,11000.0
188.0,248.0,1.0,3.0,3.0,,3800.0
150.0,105.0,2.0,3.0,3.0,0.0,2500.0
350.0,475.0,2.0,6.0,4.0,,11000.0
350.0,475.0,2.0,5.0,5.0,,11000.0
590.0,769.0,2.0,6.0,4.0,,15000.0
120.0,121.0,2.0,3.0,1.0,14.0,3770.0
298.0,438.0,2.0,5.0,3.0,12.0,13500.0
200.0,571.0,1.0,3.0,3.0,,10900.0
430.0,260.0,2.0,3.0,3.0,3.0,10500.0
96.0,48.0,2.0,4.0,1.0,,885.0
350.0,333.0,2.0,5.0,3.0,,6900.0
350.0,203.0,2.0,3.0,3.0,4.0,8500.0
296.0,296.0,1.0,5.0,3.0,3.0,4000.0
170.0,119.0,2.0,13.0,15.0,121.0,3800.0
220.0,77.0,3.0,4.0,3.0,2.0,2600.0
200.0,115.0,3.0,6.0,3.0,14.0,2250.0
400.0,130.0,1.0,,,0.0,6300.0
100.0,178.0,1.0,1.0,1.0,22.0,3250.0
150.0,90.0,2.0,3.0,2.0,,3300.0
500.0,270.0,2.0,4.0,4.0,,4500.0
400.0,215.0,2.0,8.0,7.0,12.0,5800.0
1800.0,890.0,5.0,54.0,54.0,4.0,28000.0
100.0,68.0,3.0,4.0,3.0,0.0,1600.0
105.0,83.0,2.0,3.0,2.0,0.0,2110.0
350.0,144.0,3.0,3.0,3.0,,4500.0
400.0,260.0,2.0,3.0,3.0,,6500.0
160.0,120.0,2.0,4.0,2.0,0.0,1370.0
220.0,108.0,3.0,4.0,4.0,2.0,4100.0
165.0,195.0,2.0,4.0,4.0,22.0,3900.0
400.0,256.0,3.0,4.0,5.0,0.0,8000.0
133.0,108.0,2.0,2.0,2.0,,1550.0
350.0,260.0,2.0,5.0,3.0,,3800.0
500.0,303.0,3.0,4.0,4.0,7.0,17000.0
250.0,220.0,2.0,4.0,3.0,20.0,3800.0
38.0,32.0,2.0,2.0,1.0,0.0,565.0
200.0,150.0,2.0,6.0,4.0,,3200.0
135.0,105.0,2.0,3.0,3.0,0.0,3830.0
209.0,160.0,2.0,4.0,3.0,0.0,5860.0
138.0,124.0,2.0,5.0,4.0,1.0,3190.0
390.0,320.0,3.0,6.0,5.0,0.0,12400.0
150.0,200.0,1.0,5.0,3.0,,3750.0
176.0,140.0,2.0,4.0,3.0,0.0,5050.0
241.0,205.0,3.0,4.0,4.0,0.0,6940.0
155.0,200.0,2.0,3.0,2.0,1.0,4270.0
155.0,200.0,2.0,3.0,2.0,1.0,4270.0
134.0,105.0,2.0,3.0,2.0,0.0,3830.0
138.0,124.0,2.0,3.0,2.0,1.0,3190.0
450.0,240.0,2.0,4.0,4.0,,7500.0
450.0,240.0,2.0,4.0,4.0,1.0,7500.0
138.0,124.0,2.0,4.0,4.0,0.0,3190.0
134.0,105.0,2.0,3.0,3.0,0.0,3830.0
135.0,104.0,2.0,3.0,3.0,0.0,3830.0
134.0,105.0,2.0,3.0,3.0,0.0,3830.0
208.0,240.0,2.0,4.0,3.0,5.0,5300.0
155.0,200.0,2.0,5.0,4.0,3.0,4270.0
390.0,320.0,3.0,6.0,4.0,0.0,12400.0
176.0,140.0,2.0,4.0,4.0,0.0,5050.0
134.0,105.0,2.0,4.0,4.0,0.0,3830.0
277.0,144.0,3.0,5.0,4.0,0.0,6660.0
134.0,105.0,2.0,3.0,3.0,0.0,3830.0
209.0,160.0,2.0,4.0,3.0,0.0,5860.0
176.0,140.0,2.0,4.0,3.0,0.0,5050.0
209.0,160.0,2.0,4.0,3.0,0.0,5860.0
176.0,140.0,2.0,4.0,3.0,0.0,5050.0
209.0,160.0,2.0,5.0,4.0,1.0,5860.0
134.0,105.0,2.0,4.0,3.0,0.0,3830.0
176.0,140.0,2.0,5.0,4.0,0.0,5050.0
134.0,105.0,1.0,4.0,4.0,,3830.0
195.0,108.0,3.0,5.0,6.0,2.0,4440.0
155.0,200.0,2.0,4.0,3.0,2.0,4270.0
135.0,105.0,2.0,3.0,3.0,0.0,3830.0
170.0,91.0,2.0,6.0,2.0,,1320.0
209.0,160.0,2.0,4.0,4.0,0.0,5860.0
135.0,105.0,2.0,3.0,3.0,0.0,3830.0
176.0,140.0,2.0,4.0,3.0,0.0,5050.0
134.0,105.0,2.0,3.0,2.0,0.0,3830.0
176.0,140.0,1.0,4.0,3.0,0.0,5050.0
209.0,160.0,1.0,4.0,3.0,0.0,5860.0
63.0,50.0,2.0,2.0,1.0,0.0,1200.0
750.0,350.0,1.0,4.0,4.0,12.0,10200.0
241.0,205.0,3.0,4.0,4.0,0.0,6630.0
193.0,200.0,2.0,5.0,4.0,1.0,4980.0
138.0,128.0,2.0,3.0,2.0,1.0,3190.0
155.0,200.0,2.0,6.0,7.0,2.0,4270.0
209.0,160.0,1.0,4.0,3.0,0.0,5860.0
134.0,105.0,2.0,2.0,2.0,0.0,3830.0
135.0,105.0,2.0,3.0,3.0,0.0,3830.0
80.0,80.0,2.0,3.0,2.0,,1200.0
170.0,91.0,2.0,6.0,2.0,,1320.0
180.0,144.0,1.0,3.0,2.0,,1800.0
95.0,90.0,2.0,2.0,2.0,,1530.0
700.0,300.0,3.0,5.0,6.0,2.0,9400.0
277.0,144.0,3.0,5.0,4.0,0.0,6660.0
110.0,170.0,2.0,3.0,2.0,12.0,2690.0
138.0,124.0,2.0,3.0,2.0,0.0,3190.0
200.0,144.0,2.0,3.0,3.0,3.0,3500.0
177.0,117.0,2.0,4.0,3.0,,2600.0
134.0,105.0,2.0,3.0,3.0,0.0,3830.0
193.0,200.0,2.0,4.0,3.0,1.0,4980.0
155.0,200.0,2.0,4.0,3.0,1.0,4270.0
390.0,320.0,3.0,5.0,4.0,1.0,12400.0
231.0,126.0,3.0,6.0,6.0,2.0,5350.0
277.0,144.0,3.0,5.0,4.0,0.0,6660.0
270.0,157.0,2.0,4.0,4.0,,2800.0
650.0,765.0,2.0,,,4.0,26000.0
750.0,350.0,2.0,5.0,5.0,4.0,10200.0
287.0,215.0,3.0,5.0,4.0,0.0,8820.0
195.0,108.0,3.0,4.0,3.0,0.0,4440.0
705.0,473.0,1.0,6.0,7.0,1.0,13800.0
195.0,108.0,2.0,5.0,4.0,0.0,4440.0
277.0,144.0,3.0,5.0,4.0,1.0,6660.0
135.0,105.0,2.0,5.0,4.0,1.0,3830.0
540.0,230.0,2.0,4.0,4.0,,7670.0
100.0,144.0,1.0,3.0,3.0,,1860.0
67.0,76.0,2.0,3.0,2.0,,1680.0
138.0,124.0,2.0,3.0,2.0,0.0,3190.0
155.0,200.0,2.0,4.0,3.0,0.0,4270.0
134.0,105.0,2.0,3.0,3.0,0.0,3760.0
90.0,103.0,1.0,3.0,1.0,,960.0
176.0,140.0,2.0,4.0,3.0,0.0,5050.0
277.0,144.0,3.0,5.0,4.0,0.0,6660.0
134.0,105.0,2.0,5.0,4.0,0.0,3710.0
138.0,124.0,2.0,4.0,4.0,2.0,3190.0
183.0,205.0,2.0,4.0,5.0,1.0,5100.0
160.0,200.0,1.0,3.0,2.0,,3250.0
277.0,144.0,3.0,5.0,4.0,1.0,8330.0
250.0,200.0,2.0,4.0,4.0,1.0,6650.0
231.0,126.0,3.0,4.0,3.0,1.0,5350.0
277.0,144.0,3.0,5.0,4.0,1.0,6660.0
287.0,198.0,3.0,5.0,4.0,1.0,8390.000000000002
450.0,240.0,1.0,4.0,4.0,10.0,7500.0
134.0,105.0,2.0,3.0,3.0,0.0,3830.0
195.0,108.0,3.0,5.0,4.0,1.0,4440.0
240.0,200.0,2.0,4.0,3.0,7.0,4500.0
360.0,280.0,2.0,4.0,4.0,7.0,5500.0
135.0,105.0,2.0,4.0,3.0,,3830.0
138.0,124.0,2.0,4.0,4.0,1.0,3190.0
287.0,198.0,3.0,5.0,4.0,0.0,8390.000000000002
135.0,105.0,2.0,3.0,3.0,0.0,3830.0
209.0,160.0,2.0,4.0,3.0,0.0,5860.0
176.0,140.0,2.0,4.0,3.0,0.0,5050.0
300.0,250.0,2.0,3.0,3.0,5.0,5000.0
110.0,136.0,2.0,3.0,1.0,,2200.0
125.0,102.0,2.0,3.0,2.0,8.0,2300.0
111.0,102.0,2.0,3.0,2.0,,2390.0
340.0,224.0,2.0,4.0,3.0,1.0,7650.0
650.0,763.0,2.0,4.0,4.0,,26000.0
140.0,152.0,2.0,3.0,3.0,,3200.0
180.0,250.0,2.0,4.0,2.0,,3800.0
705.0,473.0,3.0,6.0,7.0,,13800.0
460.0,240.0,2.0,4.0,4.0,0.0,7500.0
116.0,96.0,2.0,4.0,3.0,1.0,2960.0
176.0,140.0,2.0,4.0,3.0,0.0,5050.0
283.0,216.0,2.0,4.0,3.0,0.0,7100.0
128.0,84.0,3.0,3.0,3.0,0.0,2700.0
110.0,96.0,2.0,4.0,2.0,,1440.0
200.0,161.0,2.0,3.0,2.0,,2400.0
840.0,414.0,3.0,5.0,6.0,1.0,9000.0
230.0,214.0,2.0,4.0,3.0,0.0,7100.0
151.0,106.0,2.0,4.0,3.0,,1060.0
130.0,120.0,2.0,3.0,3.0,,2220.0
41.0,72.0,1.0,2.0,1.0,0.0,889.0
110.0,96.0,2.0,4.0,2.0,,1440.0
217.0,180.0,2.0,3.0,3.0,0.0,4800.0
257.0,180.0,2.0,3.0,3.0,,4800.0
102.0,120.0,1.0,2.0,2.0,,1440.0
170.0,91.0,2.0,6.0,2.0,,1320.0
36.0,72.0,1.0,2.0,1.0,,650.0
283.0,216.0,2.0,4.0,4.0,0.0,6930.0
126.0,120.0,2.0,5.0,4.0,0.0,2320.0
130.0,120.0,2.0,3.0,3.0,,2220.0
65.0,90.0,1.0,2.0,1.0,,1020.0
425.0,585.0,3.0,4.0,5.0,8.0,15000.0
123.0,119.0,2.0,4.0,3.0,6.0,2600.0
154.0,162.0,2.0,4.0,3.0,8.0,3300.0
178.0,238.0,2.0,4.0,3.0,7.0,3500.0
114.0,105.0,2.0,3.0,2.0,,2500.0
180.0,249.0,2.0,3.0,3.0,10.0,4300.0
257.0,180.0,2.0,3.0,3.0,0.0,5320.0
102.0,80.0,1.0,3.0,2.0,0.0,1940.0
129.0,128.0,1.0,3.0,3.0,0.0,3100.0
217.0,180.0,2.0,3.0,4.0,0.0,4900.0
168.0,135.0,2.0,4.0,3.0,,2550.0
135.0,136.0,2.0,3.0,3.0,10.0,2300.0
120.0,72.0,2.0,3.0,3.0,0.0,1200.0
135.0,233.0,2.0,3.0,2.0,3.0,3700.0
180.0,182.0,2.0,4.0,4.0,7.0,3800.0
200.0,136.0,2.0,4.0,3.0,7.0,2600.0
107.0,105.0,2.0,3.0,2.0,7.0,1950.0
65.0,90.0,2.0,3.0,2.0,5.0,1550.0
60.0,52.0,2.0,3.0,2.0,0.0,1280.0
84.0,72.0,2.0,3.0,2.0,9.0,1600.0
225.0,152.0,2.0,4.0,4.0,7.0,2800.0
159.0,162.0,2.0,3.0,2.0,7.0,2950.0
196.0,153.0,2.0,4.0,3.0,,4540.0
200.0,136.0,2.0,4.0,2.0,,2900.0
160.0,128.0,2.0,4.0,3.0,,3550.0
105.0,108.0,2.0,3.0,3.0,,2000.0
116.0,120.0,2.0,3.0,3.0,,3400.0
77.0,72.0,2.0,3.0,2.0,4.0,1850.0
116.0,96.0,2.0,4.0,3.0,2.0,2960.0
80.0,102.0,2.0,3.0,3.0,0.0,2190.0
200.0,128.0,2.0,3.0,3.0,,4100.0
153.0,252.0,2.0,3.0,3.0,7.0,3300.0
300.0,360.0,2.0,4.0,3.0,,7500.0
90.0,84.0,3.0,3.0,2.0,2.0,2000.0
102.0,80.0,2.0,3.0,3.0,0.0,1940.0
120.0,96.0,2.0,3.0,3.0,,2270.0
63.0,48.0,2.0,2.0,2.0,1.0,1400.0
130.0,128.0,2.0,4.0,3.0,,3450.0
450.0,450.0,2.0,4.0,4.0,,14000.0
164.0,144.0,2.0,3.0,3.0,,3300.0
182.0,162.0,2.0,4.0,3.0,,3800.0
394.0,426.0,2.0,6.0,4.0,,4750.0
200.0,278.0,2.0,3.0,2.0,,3400.0
240.0,160.0,2.0,3.0,3.0,,2450.0
217.0,180.0,2.0,3.0,3.0,,4900.0
129.0,128.0,2.0,3.0,3.0,,3100.0
160.0,128.0,2.0,4.0,3.0,2.0,3500.0
212.0,170.0,2.0,4.0,3.0,,5280.0
140.0,154.0,2.0,3.0,3.0,5.0,2600.0
148.0,157.0,2.0,4.0,4.0,3.0,2200.0
6000.0,1150.0,4.0,99.0,99.0,4.0,55000.0
300.0,303.0,2.0,4.0,3.0,10.0,5800.0
250.0,192.0,2.0,3.0,3.0,7.0,3000.0
257.0,180.0,2.0,3.0,3.0,0.0,5100.0
63.0,48.0,2.0,2.0,2.0,0.0,1460.0
283.0,216.0,2.0,4.0,3.0,1.0,6930.0
150.0,96.0,2.0,3.0,3.0,,1950.0
150.0,96.0,2.0,3.0,3.0,,1950.0
212.0,144.0,2.0,4.0,3.0,,3500.0
60.0,90.0,1.0,2.0,1.0,12.0,900.0
200.0,136.0,2.0,4.0,3.0,,2600.0
60.0,78.0,2.0,3.0,2.0,0.0,755.0
60.0,85.0,2.0,3.0,2.0,0.0,785.0
160.0,128.0,2.0,4.0,3.0,,3550.0
168.0,135.0,1.0,4.0,3.0,,2600.0
178.0,238.0,2.0,4.0,4.0,,3600.0
425.0,585.0,2.0,4.0,5.0,,15000.0
300.0,216.0,2.0,4.0,4.0,,4500.0
300.0,303.0,2.0,5.0,4.0,,580000.0
200.0,136.0,2.0,3.0,3.0,7.0,2600.0
106.0,202.0,2.0,3.0,2.0,,3650.0
65.0,48.0,2.0,2.0,2.0,,1200.0
157.0,300.0,1.0,3.0,2.0,7.0,3500.0
97.0,119.0,2.0,3.0,2.0,,2100.0
250.0,144.0,2.0,3.0,2.0,2.0,2720.0
116.0,96.0,2.0,4.0,3.0,,2960.0
176.0,140.0,2.0,4.0,3.0,0.0,5050.0
180.0,200.0,2.0,4.0,4.0,,5500.0
480.0,300.0,3.0,5.0,7.0,,13400.0
465.0,396.0,3.0,5.0,4.0,0.0,17000.0
144.0,128.0,2.0,3.0,3.0,,3120.0
398.0,220.0,3.0,5.0,6.0,0.0,9600.0
126.0,84.0,3.0,3.0,3.0,0.0,2700.0
480.0,300.0,3.0,5.0,5.0,0.0,12000.0
358.0,200.0,,4.0,4.0,,10100.0
90.0,32.0,3.0,4.0,2.0,5.0,1020.0
465.0,396.0,3.0,5.0,5.0,,17000.0
183.0,128.0,3.0,4.0,4.0,0.0,4000.0
285.0,220.0,3.0,4.0,3.0,,7400.0
65.0,90.0,2.0,3.0,2.0,,1250.0
71.0,72.0,2.0,2.0,2.0,,1200.0
181.0,185.0,2.0,4.0,4.0,,3840.0
270.0,157.0,2.0,4.0,4.0,,2800.0
83.0,63.0,2.0,3.0,3.0,0.0,1000.0
73.0,60.0,2.0,3.0,2.0,0.0,1700.0
45.0,48.0,2.0,2.0,1.0,0.0,1300.0
78.0,70.0,2.0,3.0,2.0,6.0,1800.0
50.0,70.0,2.0,3.0,2.0,0.0,599.0
,,,,,,3000.0
120.0,72.0,2.0,,,1.0,3000.0
130.0,98.0,2.0,3.0,2.0,0.0,2150.0
400.0,480.0,2.0,5.0,4.0,17.0,8300.000000000002
450.0,402.0,2.0,4.0,3.0,17.0,5300.0
68.0,50.0,2.0,3.0,2.0,1.0,1450.0
200.0,235.0,2.0,3.0,3.0,,4100.0
78.0,60.0,2.0,4.0,2.0,1.0,1600.0
1046.0,801.0,3.0,5.0,4.0,1.0,28000.0
135.0,120.0,2.0,4.0,3.0,,3500.0
1.0,396.0,3.0,5.0,5.0,,17000.0
175.0,300.0,2.0,3.0,2.0,21.0,4990.0
78.0,70.0,2.0,3.0,2.0,7.0,1850.0
80.0,105.0,1.0,2.0,1.0,,1580.0
500.0,1884.0,2.0,5.0,3.0,1.0,5000.0
65.0,64.0,2.0,2.0,2.0,0.0,1000.0
60.0,53.0,2.0,2.0,2.0,2.0,900.0
250.0,372.0,3.0,4.0,3.0,0.0,9700.0
182.0,181.0,2.0,3.0,3.0,1.0,3100.0
398.0,220.0,3.0,5.0,5.0,0.0,9900.0
358.0,200.0,3.0,4.0,4.0,,10100.0
190.0,150.0,2.0,4.0,3.0,1.0,4200.0
67.0,60.0,2.0,2.0,2.0,0.0,1700.0
70.0,50.0,2.0,3.0,2.0,,1490.0
350.0,240.0,2.0,4.0,6.0,12.0,6700.0
120.0,225.0,2.0,3.0,3.0,,3300.0
90.0,32.0,3.0,4.0,2.0,2.0,1300.0
143.0,237.0,2.0,3.0,3.0,5.0,3300.0
280.0,206.0,2.0,5.0,4.0,,2700.0
65.0,60.0,2.0,3.0,2.0,0.0,800.0
465.0,396.0,3.0,5.0,6.0,1.0,18500.0
601.0,665.0,3.0,5.0,5.0,1.0,35000.0
88.0,98.0,2.0,3.0,3.0,5.0,2500.0
86.0,66.0,2.0,3.0,3.0,0.0,2190.0
147.0,153.0,2.0,4.0,4.0,0.0,5080.0
100.0,98.0,2.0,3.0,2.0,0.0,1900.0
180.0,136.0,2.0,4.0,3.0,0.0,2600.0
80.0,112.0,1.0,3.0,2.0,2.0,1200.0
45.0,60.0,2.0,2.0,2.0,1.0,1400.0
240.0,335.0,2.0,6.0,4.0,2.0,7000.0
200.0,241.0,2.0,5.0,4.0,2.0,5000.0
171.0,135.0,2.0,4.0,4.0,3.0,3500.0
130.0,107.0,2.0,3.0,3.0,0.0,2100.0
135.0,120.0,2.0,4.0,4.0,1.0,3500.0
68.0,90.0,2.0,3.0,2.0,2.0,1750.0
60.0,85.0,2.0,3.0,2.0,0.0,785.0
66.0,60.0,1.0,3.0,2.0,0.0,888.0
438.0,435.0,2.0,5.0,4.0,,10000.0
85.0,77.0,2.0,3.0,2.0,2.0,1750.0
126.0,84.0,2.0,3.0,3.0,0.0,2700.0
750.0,450.0,3.0,4.0,4.0,,8250.0
250.0,396.0,2.0,4.0,4.0,0.0,10700.0
73.0,60.0,2.0,2.0,2.0,2.0,1650.0
138.0,96.0,2.0,3.0,4.0,2.0,2500.0
350.0,224.0,3.0,4.0,3.0,0.0,6900.0
80.0,105.0,1.0,2.0,1.0,,1580.0
350.0,224.0,3.0,4.0,4.0,0.0,7200.0
220.0,187.0,2.0,4.0,3.0,,4500.0
360.0,247.0,2.0,4.0,4.0,,7200.0
79.0,119.0,2.0,3.0,2.0,,2100.0
175.0,200.0,2.0,3.0,3.0,10.0,3700.0
100.0,128.0,2.0,3.0,3.0,,2400.0
180.0,144.0,2.0,3.0,3.0,13.0,3500.0
195.0,188.0,2.0,3.0,2.0,7.0,2200.0
400.0,300.0,2.0,5.0,5.0,,4800.0
290.0,200.0,2.0,6.0,4.0,,2900.0
70.0,84.0,1.0,3.0,1.0,,1300.0
230.0,150.0,1.0,3.0,3.0,,2950.0
290.0,200.0,2.0,6.0,4.0,,2900.0
80.0,72.0,2.0,2.0,2.0,5.0,1500.0
180.0,160.0,2.0,4.0,2.0,13.0,3200.0
653.0,426.0,3.0,8.0,5.0,6.0,11500.0
120.0,162.0,2.0,5.0,4.0,,2850.0
250.0,144.0,2.0,4.0,3.0,,2990.0
290.0,176.0,2.0,4.0,1.0,4.0,3300.0
100.0,96.0,2.0,2.0,2.0,3.0,2000.0
278.0,163.0,3.0,4.0,4.0,,3750.0
725.0,399.0,3.0,6.0,6.0,,14000.0
275.0,144.0,1.0,,,5.0,2790.0
200.0,160.0,2.0,3.0,3.0,,2500.0
66.0,90.0,2.0,3.0,2.0,9.0,850.0
40.0,72.0,1.0,2.0,2.0,,630.0
62.0,119.0,1.0,2.0,1.0,,960.0
74.0,119.0,1.0,3.0,2.0,,1060.0
100.0,164.0,1.0,4.0,2.0,,1440.0
60.0,72.0,2.0,3.0,1.0,19.0,525.0
180.0,120.0,2.0,4.0,2.0,,1300.0
150.0,100.0,2.0,3.0,2.0,0.0,975.0
150.0,200.0,1.0,3.0,2.0,,1750.0
93.0,136.0,1.0,3.0,1.0,,899.0
41.0,84.0,1.0,2.0,1.0,,660.0
135.0,128.0,2.0,3.0,3.0,,1250.0
120.0,96.0,2.0,3.0,2.0,,630.0
22.0,72.0,1.0,2.0,1.0,,385.0
400.0,300.0,2.0,4.0,4.0,,2500.0
47.0,90.0,1.0,2.0,1.0,0.0,771.0
130.0,119.0,2.0,3.0,2.0,0.0,1180.0
150.0,150.0,1.0,3.0,2.0,,3000.0
520.0,389.0,1.0,5.0,4.0,,5000.0
108.0,108.0,1.0,2.0,2.0,,650.0
75.0,90.0,1.0,3.0,2.0,,610.0
400.0,360.0,2.0,4.0,4.0,,3000.0
75.0,90.0,1.0,2.0,1.0,1.0,650.0
75.0,90.0,1.0,2.0,1.0,1.0,650.0
36.0,72.0,1.0,2.0,1.0,,700.0
100.0,120.0,2.0,3.0,3.0,,1100.0
72.0,72.0,1.0,2.0,1.0,0.0,455.0
110.0,72.0,2.0,3.0,2.0,0.0,675.0
