price_in_rp,building_size_m2,land_size_m2,floors,bedrooms,bathrooms,building_age
1670000000.0,103.0,96.0,2.0,3.0,2.0,1.0
1410000000.0,85.0,84.0,2.0,3.0,2.0,1.0
1330000000.0,75.0,84.0,2.0,2.0,2.0,1.0
1940000000.0,75.0,106.0,2.0,2.0,2.0,1.0
2790000000.0,120.0,129.0,2.0,4.0,4.0,1.0
1330000000.0,75.0,84.0,2.0,3.0,3.0,0.0
508000000.0,45.0,72.0,1.0,2.0,1.0,
1500000000.0,103.0,96.0,2.0,4.0,4.0,1.0
583000000.0,34.0,70.0,1.0,2.0,1.0,
622000000.0,63.0,52.0,2.0,2.0,2.0,0.0
1600000000.0,150.0,230.0,2.0,3.0,3.0,
1100000000.0,74.0,92.0,2.0,3.0,2.0,0.0
799000000.0,66.0,76.0,2.0,3.0,2.0,0.0
590000000.0,72.0,72.0,2.0,3.0,2.0,
755000000.0,60.0,75.0,2.0,3.0,2.0,0.0
1230000000.0,71.0,121.0,2.0,2.0,2.0,0.0
1200000000.0,78.0,98.0,2.0,2.0,3.0,
1200000000.0,78.0,98.0,2.0,2.0,3.0,
500000000.0,30.0,50.0,1.0,2.0,1.0,1.0
699000000.0,70.0,62.0,2.0,3.0,2.0,
1800000000.0,158.0,120.0,2.0,3.0,3.0,
2600000000.0,225.0,235.0,1.0,3.0,2.0,
1200000000.0,78.0,98.0,2.0,2.0,2.0,
875000000.0,69.0,70.0,2.0,3.0,2.0,0.0
945000000.0,60.0,105.0,1.0,2.0,1.0,
660000000.0,45.0,80.0,1.0,2.0,1.0,
660000000.0,45.0,80.0,1.0,2.0,1.0,
690000000.0,45.0,87.0,1.0,2.0,1.0,
350000000.0,36.0,60.0,2.0,3.0,1.0,
800000000.0,144.0,109.0,2.0,3.0,3.0,4.0
1250000000.0,110.0,128.0,1.0,3.0,1.0,16.0
690000000.0,45.0,87.0,1.0,2.0,1.0,
950000000.0,57.0,120.0,1.0,2.0,1.0,9.0
1800000000.0,150.0,106.0,2.0,3.0,3.0,
2520000000.0,200.0,150.0,2.0,4.0,3.0,
1100000000.0,75.0,96.0,2.0,3.0,3.0,
1150000000.0,80.0,72.0,2.0,3.0,3.0,0.0
1150000000.0,80.0,72.0,2.0,3.0,3.0,0.0
995000000.0,75.0,72.0,2.0,3.0,2.0,0.0
756000000.0,51.0,60.0,2.0,2.0,2.0,0.0
1440000000.0,130.0,97.0,2.0,3.0,3.0,0.0
725000000.0,50.0,50.0,2.0,2.0,2.0,0.0
1350000000.0,120.0,102.0,2.0,3.0,3.0,0.0
950000000.0,72.0,57.0,2.0,3.0,2.0,0.0
1600000000.0,120.0,100.0,2.0,4.0,3.0,0.0
995000000.0,75.0,72.0,2.0,3.0,2.0,0.0
2300000000.0,168.0,127.0,2.0,5.0,5.0,0.0
1400000000.0,120.0,72.0,2.0,3.0,3.0,0.0
1700000000.0,120.0,100.0,2.0,3.0,3.0,0.0
1400000000.0,130.0,100.0,2.0,3.0,3.0,0.0
1700000000.0,140.0,77.0,2.0,3.0,3.0,0.0
995000000.0,75.0,72.0,2.0,3.0,2.0,0.0
1420000000.0,110.0,86.0,2.0,3.0,3.0,0.0
2300000000.0,170.0,127.0,2.0,4.0,3.0,0.0
1950000000.0,136.0,125.0,2.0,3.0,3.0,0.0
770000000.0,42.0,72.0,1.0,2.0,1.0,0.0
1350000000.0,317.0,300.0,2.0,4.0,4.0,
900000000.0,45.0,90.0,1.0,2.0,2.0,
4200000000.0,120.0,194.0,2.0,3.0,4.0,
1560000000.0,90.0,72.0,2.0,3.0,2.0,
1050000000.0,154.0,83.0,2.0,5.0,2.0,
1560000000.0,145.0,115.0,2.0,3.0,3.0,
4900000000.0,250.0,450.0,1.0,6.0,2.0,36.0
1730000000.0,100.0,80.0,2.0,3.0,3.0,0.0
1200000000.0,60.0,80.0,2.0,4.0,3.0,0.0
1220000000.0,80.0,81.0,2.0,3.0,3.0,0.0
4900000000.0,250.0,400.0,2.0,6.0,2.0,36.0
1000000000.0,66.0,100.0,2.0,4.0,4.0,0.0
350000000.0,36.0,50.0,1.0,2.0,1.0,0.0
660000000.0,72.0,72.0,1.0,2.0,1.0,
1300000000.0,100.0,98.0,1.0,3.0,3.0,
870000000.0,85.0,60.0,2.0,3.0,3.0,0.0
890000000.0,90.0,68.0,2.0,3.0,3.0,0.0
800000000.0,70.0,80.0,2.0,3.0,2.0,0.0
1170000000.0,88.0,93.0,2.0,3.0,2.0,0.0
1250000000.0,110.0,72.0,2.0,3.0,3.0,0.0
1100000000.0,100.0,92.0,2.0,3.0,2.0,0.0
1450000000.0,130.0,98.0,2.0,3.0,3.0,0.0
900000000.0,75.0,60.0,1.0,3.0,2.0,0.0
1300000000.0,130.0,98.0,2.0,3.0,3.0,1.0
2310000000.0,180.0,127.0,2.0,5.0,5.0,0.0
1430000000.0,90.0,100.0,2.0,4.0,2.0,15.0
575000000.0,36.0,46.0,1.0,2.0,1.0,
3200000000.0,140.0,268.0,2.0,4.0,3.0,2.0
485000000.0,50.0,72.0,1.0,2.0,1.0,3.0
506000000.0,46.0,40.0,2.0,2.0,2.0,0.0
980000000.0,70.0,80.0,2.0,3.0,2.0,0.0
980000000.0,70.0,80.0,2.0,3.0,2.0,0.0
980000000.0,70.0,80.0,2.0,3.0,2.0,0.0
846000000.0,70.0,63.0,2.0,3.0,2.0,0.0
1170000000.0,88.0,93.0,1.0,2.0,1.0,0.0
1170000000.0,88.0,93.0,1.0,2.0,1.0,0.0
1850000000.0,189.0,84.0,3.0,3.0,3.0,
6800000000.0,387.0,260.0,2.0,4.0,3.0,3.0
1650000000.0,132.0,60.0,3.0,3.0,3.0,0.0
2400000000.0,227.0,89.0,3.0,5.0,4.0,
3550000000.0,160.0,112.0,2.0,4.0,2.0,
2400000000.0,144.0,84.0,3.0,5.0,2.0,
3550000000.0,200.0,120.0,2.0,3.0,2.0,
2600000000.0,150.0,75.0,1.0,4.0,3.0,
3700000000.0,196.0,105.0,3.0,4.0,4.0,
2200000000.0,168.0,64.0,3.0,4.0,3.0,
2100000000.0,128.0,50.0,3.0,3.0,3.0,
1800000000.0,144.0,61.0,4.0,3.0,3.0,
4700000000.0,255.0,225.0,1.0,1.0,1.0,
3000000000.0,250.0,135.0,3.0,3.0,3.0,
5500000000.0,336.0,136.0,4.0,10.0,11.0,0.0
4000000000.0,500.0,198.0,3.0,6.0,2.0,42.0
6300000000.0,315.0,233.0,2.0,5.0,6.0,
3000000000.0,140.0,140.0,1.0,3.0,3.0,
2200000000.0,168.0,64.0,3.0,4.0,3.0,
2700000000.0,200.0,88.0,4.0,6.0,4.0,
8490000000.0,712.0,377.0,3.0,4.0,4.0,
2600000000.0,150.0,75.0,3.0,3.0,3.0,
4700000000.0,255.0,225.0,1.0,1.0,1.0,
3950000000.0,282.0,141.0,3.0,1.0,1.0,7.0
5500000000.0,300.0,282.0,2.0,3.0,3.0,
3000000000.0,123.0,156.0,1.0,3.0,2.0,
3350000000.0,192.0,192.0,1.0,1.0,1.0,12.0
6500000000.0,400.0,258.0,2.0,6.0,5.0,
1850000000.0,189.0,84.0,3.0,3.0,3.0,
2300000000.0,131.0,55.0,3.0,4.0,3.0,
12000000000.0,1000.0,378.0,3.0,5.0,4.0,
1350000000.0,73.0,36.0,4.0,3.0,3.0,
2500000000.0,150.0,117.0,2.0,3.0,2.0,
8500000000.0,570.0,377.0,2.0,4.0,4.0,2.0
2700000000.0,170.0,80.0,3.0,3.0,3.0,17.0
2600000000.0,150.0,75.0,3.0,3.0,3.0,8.0
2500000000.0,180.0,84.0,3.0,3.0,3.0,11.0
5500000000.0,336.0,136.0,4.0,10.0,11.0,
1590000000.0,110.0,39.0,3.0,3.0,3.0,0.0
2400000000.0,185.0,84.0,3.0,3.0,2.0,
4300000000.0,294.0,102.0,3.0,4.0,5.0,
3750000000.0,210.0,140.0,2.0,4.0,4.0,
2750000000.0,126.0,140.0,1.0,3.0,2.0,7.0
3100000000.0,236.0,168.0,2.0,3.0,3.0,
3500000000.0,168.0,180.0,1.0,3.0,3.0,
1710000000.0,130.0,80.0,2.0,3.0,3.0,0.0
1950000000.0,150.0,95.0,2.0,4.0,4.0,0.0
2300000000.0,180.0,121.0,2.0,4.0,4.0,2.0
2400000000.0,160.0,113.0,2.0,4.0,4.0,0.0
1550000000.0,120.0,70.0,2.0,3.0,3.0,0.0
695000000.0,80.0,40.0,2.0,2.0,2.0,0.0
2640000000.0,140.0,110.0,2.0,4.0,4.0,
4500000000.0,230.0,168.0,3.0,4.0,4.0,0.0
2640000000.0,140.0,110.0,2.0,4.0,4.0,
1950000000.0,150.0,95.0,2.0,3.0,3.0,0.0
1450000000.0,130.0,97.0,2.0,3.0,3.0,0.0
3700000000.0,240.0,112.0,3.0,4.0,4.0,0.0
2000000000.0,160.0,125.0,2.0,5.0,5.0,1.0
3200000000.0,280.0,210.0,3.0,4.0,4.0,1.0
1950000000.0,150.0,96.0,3.0,3.0,3.0,0.0
1950000000.0,150.0,96.0,3.0,3.0,3.0,0.0
1650000000.0,110.0,78.0,2.0,3.0,3.0,
2640000000.0,140.0,110.0,2.0,4.0,4.0,
63000000000.0,200.0,5250.0,1.0,4.0,3.0,
1250000000.0,120.0,77.0,2.0,3.0,3.0,0.0
5500000000.0,300.0,165.0,3.0,5.0,4.0,0.0
2500000000.0,240.0,126.0,2.0,5.0,4.0,0.0
3700000000.0,240.0,139.0,2.0,5.0,5.0,0.0
3720000000.0,240.0,112.0,3.0,4.0,4.0,0.0
4000000000.0,210.0,279.0,2.0,3.0,3.0,2.0
2400000000.0,250.0,150.0,3.0,4.0,4.0,4.0
4500000000.0,310.0,277.0,2.0,3.0,4.0,5.0
4500000000.0,310.0,277.0,2.0,3.0,4.0,5.0
2900000000.0,230.0,92.0,2.0,4.0,4.0,0.0
2500000000.0,220.0,120.0,2.0,4.0,3.0,0.0
1520000000.0,130.0,77.0,2.0,4.0,4.0,0.0
3500000000.0,200.0,135.0,2.0,4.0,3.0,0.0
12000000000.0,910.0,1450.0,2.0,4.0,3.0,
1400000000.0,120.0,78.0,2.0,3.0,2.0,
3600000000.0,260.0,101.0,3.0,4.0,4.0,0.0
4950000000.0,300.0,202.0,3.0,4.0,4.0,0.0
1900000000.0,150.0,90.0,2.0,4.0,4.0,0.0
1550000000.0,160.0,126.0,2.0,4.0,4.0,1.0
5500000000.0,380.0,163.0,3.0,4.0,4.0,0.0
2750000000.0,169.0,170.0,2.0,4.0,4.0,
2300000000.0,165.0,120.0,2.0,3.0,3.0,0.0
1450000000.0,100.0,63.0,2.0,3.0,3.0,0.0
4950000000.0,320.0,223.0,3.0,6.0,6.0,0.0
16899999999.999998,480.0,585.0,1.0,6.0,3.0,
1300000000.0,62.0,60.0,2.0,3.0,2.0,0.0
8900000000.0,550.0,600.0,2.0,5.0,3.0,26.0
1680000000.0,132.0,60.0,3.0,3.0,3.0,0.0
1290000000.0,70.0,60.0,2.0,3.0,2.0,0.0
3500000000.0,250.0,216.0,2.0,3.0,2.0,
6000000000.0,132.0,373.0,1.0,5.0,3.0,29.0
5750000000.0,360.0,264.0,2.0,4.0,4.0,4.0
4000000000.0,300.0,433.0,1.0,4.0,3.0,9.0
4800000000.0,400.0,300.0,2.0,5.0,3.0,12.0
4000000000.0,270.0,128.0,3.0,6.0,6.0,0.0
2700000000.0,180.0,118.0,2.0,3.0,3.0,0.0
14000000000.0,500.0,1431.0,2.0,6.0,5.0,7.0
949000000.0,74.0,60.0,2.0,3.0,2.0,0.0
29000000000.0,850.0,450.0,3.0,4.0,4.0,12.0
7700000000.0,400.0,200.0,3.0,4.0,3.0,7.0
28000000000.0,700.0,400.0,3.0,4.0,3.0,3.0
18000000000.0,600.0,450.0,3.0,5.0,3.0,
30000000000.0,1100.0,542.0,1.0,4.0,4.0,7.0
25000000000.0,839.0,785.0,3.0,6.0,6.0,10.0
10000000000.0,700.0,270.0,3.0,6.0,5.0,
23000000000.0,1100.0,377.0,3.0,7.0,7.0,
12000000000.0,320.0,300.0,2.0,3.0,3.0,
2350000000.0,98.0,75.0,2.0,3.0,3.0,1.0
25000000000.0,839.0,785.0,2.0,6.0,5.0,
3150000000.0,150.0,100.0,2.0,3.0,3.0,
5500000000.0,160.0,150.0,1.0,3.0,3.0,
18000000000.0,550.0,360.0,3.0,4.0,4.0,
7500000000.0,200.0,216.0,2.0,4.0,4.0,
2300000000.0,100.0,75.0,2.0,3.0,3.0,
3000000000.0,100.0,90.0,2.0,3.0,3.0,
4000000000.0,146.0,120.0,2.0,3.0,3.0,1.0
5000000000.0,182.0,130.0,2.0,4.0,3.0,
3150000000.0,120.0,100.0,2.0,3.0,3.0,0.0
39000000000.0,1300.0,640.0,1.0,6.0,6.0,8.0
25000000000.0,700.0,578.0,3.0,5.0,5.0,
25000000000.0,500.0,300.0,1.0,5.0,4.0,
10000000000.0,270.0,270.0,1.0,5.0,5.0,
7700000000.0,250.0,180.0,3.0,4.0,3.0,12.0
12500000000.0,300.0,250.0,3.0,4.0,4.0,
3150000000.0,120.0,100.0,2.0,3.0,3.0,0.0
11000000000.0,600.0,363.0,2.0,4.0,4.0,
4700000000.0,150.0,120.0,2.0,3.0,3.0,7.0
25000000000.0,500.0,300.0,1.0,5.0,4.0,
10000000000.0,270.0,270.0,1.0,5.0,5.0,
4100000000.0,160.0,102.0,1.0,3.0,3.0,
25000000000.0,500.0,300.0,3.0,5.0,5.0,3.0
1950000000.0,55.0,45.0,2.0,3.0,2.0,
8890000000.0,200.0,184.0,3.0,4.0,4.0,
8900000000.0,450.0,230.0,3.0,4.0,3.0,10.0
16000000000.0,750.0,300.0,3.0,4.0,4.0,
25000000000.0,700.0,580.0,3.0,4.0,4.0,12.0
25000000000.0,700.0,580.0,3.0,4.0,4.0,12.0
10000000000.0,700.0,270.0,4.0,5.0,5.0,
11000000000.0,450.0,230.0,3.0,3.0,2.0,12.0
6750000000.0,224.0,180.0,2.0,4.0,4.0,1.0
13500000000.0,300.0,225.0,3.0,6.0,4.0,4.0
3000000000.0,120.0,90.0,2.0,3.0,3.0,
8300000000.000001,297.0,200.0,2.0,3.0,3.0,3.0
3100000000.0,115.0,100.0,2.0,3.0,2.0,1.0
1350000000.0,54.0,45.0,2.0,2.0,2.0,1.0
2900000000.0,119.0,90.0,2.0,3.0,3.0,1.0
85000000000.0,2800.0,1000.0,3.0,5.0,5.0,7.0
32000000000.0,885.0,325.0,3.0,4.0,4.0,0.0
2900000000.0,136.0,90.0,1.0,3.0,3.0,0.0
12000000000.0,320.0,290.0,2.0,4.0,5.0,7.0
18800000000.0,500.0,390.0,2.0,4.0,4.0,1.0
16500000000.0,325.0,459.0,2.0,4.0,3.0,
20000000000.0,900.0,455.0,4.0,5.0,5.0,
4900000000.0,209.0,150.0,2.0,4.0,4.0,
26000000000.0,785.0,785.0,2.0,5.0,5.0,
12000000000.0,528.0,216.0,3.0,3.0,3.0,
17500000000.0,600.0,325.0,3.0,6.0,4.0,
12500000000.0,540.0,260.0,3.0,,,
2350000000.0,98.0,80.0,2.0,3.0,3.0,0.0
29000000000.0,1000.0,520.0,3.0,4.0,5.0,6.0
10900000000.0,500.0,290.0,3.0,4.0,3.0,10.0
6800000000.0,300.0,136.0,3.0,5.0,5.0,4.0
3000000000.0,120.0,90.0,2.0,3.0,3.0,0.0
6750000000.0,224.0,180.0,2.0,4.0,4.0,
5990000000.0,200.0,160.0,3.0,4.0,4.0,
10800000000.0,400.0,290.0,3.0,4.0,3.0,
26000000000.0,839.0,785.0,3.0,6.0,5.0,
13700000000.0,600.0,270.0,3.0,3.0,3.0,
13000000000.0,300.0,250.0,3.0,3.0,3.0,
29000000000.0,1000.0,520.0,3.0,4.0,7.0,
13000000000.0,400.0,250.0,3.0,3.0,3.0,1.0
5700000000.0,200.0,160.0,2.0,3.0,3.0,
12500000000.0,300.0,300.0,2.0,4.0,3.0,4.0
23000000000.0,1100.0,377.0,3.0,7.0,7.0,
4300000000.0,150.0,120.0,2.0,3.0,2.0,0.0
13000000000.0,600.0,250.0,,3.0,3.0,
10500000000.0,500.0,357.0,1.0,4.0,4.0,
4000000000.0,130.0,120.0,2.0,3.0,3.0,
12500000000.0,330.0,250.0,2.0,4.0,5.0,1.0
5700000000.0,200.0,160.0,2.0,3.0,3.0,
7000000000.0,220.0,160.0,2.0,3.0,3.0,4.0
8700000000.0,300.0,180.0,3.0,4.0,4.0,
25000000000.0,700.0,300.0,3.0,4.0,4.0,0.0
5200000000.0,144.0,144.0,2.0,3.0,,
2400000000.0,150.0,60.0,3.0,3.0,3.0,
10400000000.0,360.0,230.0,2.0,4.0,4.0,9.0
25000000000.0,750.0,300.0,3.0,5.0,7.0,2.0
7000000000.0,200.0,200.0,3.0,4.0,3.0,0.0
4200000000.0,120.0,102.0,2.0,3.0,3.0,7.0
4750000000.0,200.0,120.0,2.0,3.0,2.0,9.0
5350000000.0,208.0,144.0,2.0,4.0,3.0,
6000000000.0,300.0,160.0,3.0,4.0,3.0,6.0
6900000000.0,500.0,260.0,3.0,3.0,4.0,
5500000000.0,200.0,204.0,2.0,4.0,2.0,0.0
1750000000.0,140.0,64.0,3.0,3.0,4.0,
10500000000.0,300.0,379.0,2.0,4.0,3.0,
18000000000.0,720.0,600.0,2.0,4.0,3.0,
3600000000.0,200.0,120.0,3.0,4.0,3.0,
6000000000.0,325.0,200.0,2.0,3.0,3.0,
4500000000.0,250.0,140.0,2.0,4.0,3.0,
1300000000.0,150.0,56.0,3.0,3.0,3.0,0.0
13800000000.0,550.0,360.0,2.0,4.0,4.0,
4600000000.0,200.0,144.0,2.0,4.0,3.0,
3200000000.0,200.0,150.0,2.0,6.0,5.0,
2600000000.0,177.0,117.0,2.0,4.0,3.0,
2340000000.0,120.0,97.0,2.0,3.0,2.0,
2340000000.0,120.0,97.0,2.0,3.0,2.0,
4200000000.0,250.0,160.0,3.0,4.0,3.0,10.0
2340000000.0,120.0,97.0,2.0,3.0,2.0,
6250000000.0,185.0,175.0,2.0,2.0,2.0,7.0
40000000000.0,600.0,1295.0,1.0,9.0,9.0,
5900000000.0,350.0,195.0,3.0,3.0,3.0,1.0
13500000000.0,823.0,588.0,1.0,5.0,4.0,17.0
1750000000.0,140.0,64.0,3.0,3.0,4.0,0.0
1880000000.0,110.0,80.0,2.0,3.0,3.0,0.0
2200000000.0,140.0,125.0,2.0,3.0,3.0,0.0
2850000000.0,165.0,150.0,2.0,4.0,2.0,
1880000000.0,110.0,80.0,2.0,3.0,3.0,0.0
2200000000.0,140.0,125.0,2.0,3.0,3.0,0.0
2500000000.0,186.0,125.0,3.0,3.0,3.0,0.0
2550000000.0,340.0,250.0,2.0,3.0,4.0,
2300000000.0,150.0,125.0,2.0,3.0,3.0,0.0
2300000000.0,150.0,125.0,2.0,3.0,3.0,0.0
1550000000.0,85.0,60.0,2.0,3.0,3.0,0.0
1850000000.0,120.0,80.0,2.0,3.0,3.0,0.0
2150000000.0,150.0,125.0,2.0,3.0,3.0,0.0
1850000000.0,120.0,80.0,2.0,3.0,3.0,0.0
2150000000.0,150.0,125.0,2.0,3.0,3.0,0.0
2300000000.0,150.0,125.0,2.0,3.0,3.0,0.0
2300000000.0,150.0,125.0,2.0,3.0,3.0,0.0
3200000000.0,239.0,250.0,2.0,4.0,3.0,0.0
1950000000.0,149.0,125.0,2.0,3.0,3.0,0.0
408000000.0,35.0,18.0,2.0,2.0,1.0,0.0
495000000.0,33.0,17.0,2.0,2.0,1.0,0.0
418000000.0,35.0,18.0,2.0,2.0,1.0,0.0
495000000.0,33.0,17.0,2.0,2.0,1.0,0.0
330000000.0,28.0,15.0,2.0,1.0,1.0,0.0
418000000.0,35.0,18.0,2.0,2.0,1.0,0.0
418000000.0,33.0,18.0,2.0,2.0,2.0,0.0
1400000000.0,87.0,60.0,2.0,2.0,2.0,9.0
2900000000.0,120.0,120.0,2.0,3.0,3.0,
5400000000.0,250.0,180.0,2.0,4.0,3.0,
2900000000.0,120.0,120.0,2.0,3.0,3.0,
5400000000.0,250.0,180.0,2.0,4.0,3.0,
3200000000.0,156.0,128.0,2.0,3.0,4.0,
2200000000.0,100.0,90.0,2.0,3.0,2.0,
5000000000.0,400.0,200.0,2.0,4.0,3.0,4.0
2400000000.0,120.0,90.0,2.0,3.0,3.0,
3000000000.0,156.0,108.0,2.0,3.0,3.0,
4300000000.0,200.0,144.0,2.0,3.0,3.0,2.0
2700000000.0,120.0,90.0,2.0,2.0,3.0,
2400000000.0,110.0,90.0,2.0,3.0,3.0,5.0
3950000000.0,200.0,162.0,2.0,3.0,3.0,7.0
3300000000.0,147.0,144.0,2.0,4.0,3.0,6.0
3300000000.0,147.0,144.0,2.0,3.0,4.0,11.0
3100000000.0,211.0,200.0,2.0,3.0,2.0,
1180000000.0,76.0,48.0,2.0,2.0,2.0,
2350000000.0,110.0,114.0,2.0,3.0,2.0,
4900000000.0,150.0,210.0,1.0,5.0,3.0,
3200000000.0,241.0,216.0,2.0,4.0,3.0,3.0
1600000000.0,67.0,75.0,2.0,2.0,2.0,
2450000000.0,100.0,180.0,2.0,3.0,2.0,3.0
2520000000.0,115.0,180.0,1.0,3.0,3.0,
1400000000.0,88.0,77.0,3.0,3.0,2.0,0.0
2520000000.0,115.0,180.0,1.0,3.0,3.0,
1400000000.0,88.0,77.0,3.0,3.0,2.0,0.0
2520000000.0,115.0,180.0,1.0,3.0,3.0,
2000000000.0,85.0,105.0,2.0,3.0,2.0,3.0
1550000000.0,74.0,69.0,2.0,3.0,3.0,0.0
2600000000.0,112.0,112.0,1.0,3.0,3.0,
1700000000.0,60.0,85.0,2.0,2.0,2.0,
1050000000.0,90.0,75.0,2.0,3.0,2.0,0.0
2350000000.0,93.0,90.0,2.0,2.0,2.0,
2540000000.0,115.0,98.0,2.0,3.0,4.0,2.0
2000000000.0,105.0,105.0,2.0,3.0,2.0,5.0
23100000000.0,550.0,1287.0,1.0,4.0,3.0,32.0
7390000000.0,250.0,336.0,2.0,4.0,3.0,22.0
4100000000.0,220.0,110.0,3.0,3.0,3.0,1.0
8050000000.000001,264.0,575.0,1.0,4.0,3.0,
8050000000.000001,264.0,575.0,1.0,4.0,3.0,
21000000000.0,450.0,786.0,1.0,4.0,4.0,
5900000000.0,373.0,144.0,3.0,4.0,3.0,1.0
2600000000.0,200.0,150.0,2.0,4.0,2.0,5.0
24900000000.0,500.0,1300.0,2.0,7.0,5.0,23.0
6250000000.0,175.0,212.0,1.0,3.0,2.0,3.0
26000000000.0,700.0,900.0,2.0,21.0,21.0,
26000000000.0,600.0,915.0,2.0,20.0,20.0,
25000000000.0,600.0,1189.0,1.0,4.0,4.0,27.0
18500000000.0,500.0,465.0,2.0,5.0,4.0,9.0
8500000000.0,250.0,240.0,1.0,4.0,2.0,42.0
106000000000.0,1000.0,1479.0,1.0,4.0,5.0,10.0
40000000000.0,900.0,522.0,2.0,4.0,4.0,8.0
32000000000.0,350.0,597.0,1.0,5.0,2.0,22.0
25000000000.0,408.0,532.0,2.0,4.0,3.0,3.0
175000000000.0,1200.0,1305.0,2.0,6.0,7.0,10.0
2800000000.0,282.0,270.0,2.0,4.0,3.0,
10000000000.0,452.0,277.0,2.0,4.0,3.0,
6600000000.0,320.0,204.0,2.0,4.0,2.0,17.0
35000000000.0,400.0,452.0,3.0,4.0,5.0,16.0
17000000000.0,350.0,285.0,2.0,6.0,3.0,20.0
17000000000.0,350.0,285.0,2.0,6.0,3.0,12.0
9750000000.0,180.0,200.0,1.0,3.0,2.0,22.0
17500000000.0,350.0,725.0,1.0,4.0,4.0,
13500000000.0,350.0,392.0,2.0,4.0,3.0,
15000000000.0,250.0,350.0,2.0,3.0,3.0,
7800000000.0,250.0,320.0,2.0,4.0,4.0,8.0
15000000000.0,620.0,500.0,3.0,12.0,7.0,
5200000000.0,255.0,163.0,2.0,5.0,5.0,3.0
55000000000.0,1500.0,2050.0,2.0,12.0,12.0,12.0
25000000000.0,352.0,855.0,1.0,5.0,3.0,
23000000000.0,1100.0,973.0,2.0,4.0,4.0,
35000000000.0,1200.0,886.0,3.0,5.0,5.0,
16000000000.0,400.0,348.0,2.0,3.0,3.0,3.0
10500000000.0,550.0,230.0,3.0,5.0,5.0,0.0
13000000000.0,350.0,506.0,2.0,4.0,4.0,0.0
20900000000.0,500.0,1197.0,1.0,4.0,3.0,
14300000000.0,350.0,404.0,2.0,3.0,3.0,20.0
13500000000.0,400.0,1080.0,1.0,4.0,3.0,34.0
13000000000.0,550.0,460.0,2.0,4.0,3.0,
8300000000.000001,250.0,320.0,,4.0,4.0,8.0
6800000000.0,250.0,200.0,2.0,4.0,3.0,
9500000000.0,200.0,552.0,1.0,4.0,3.0,
8700000000.0,360.0,207.0,2.0,4.0,4.0,
9900000000.0,600.0,315.0,3.0,3.0,3.0,5.0
40000000000.0,938.0,1592.0,2.0,4.0,2.0,7.0
19900000000.0,950.0,738.0,2.0,4.0,4.0,40.0
25000000000.0,500.0,980.0,1.0,3.0,3.0,
17500000000.0,550.0,1050.0,1.0,5.0,4.0,32.0
8650000000.0,300.0,251.0,2.0,4.0,4.0,7.0
34000000000.0,700.0,1100.0,2.0,4.0,3.0,10.0
14000000000.0,500.0,260.0,3.0,4.0,4.0,0.0
35000000000.0,600.0,1000.0,1.0,4.0,4.0,
27000000000.0,800.0,1270.0,2.0,5.0,5.0,12.0
17000000000.0,350.0,700.0,2.0,4.0,4.0,
21000000000.0,500.0,1080.0,2.0,6.0,4.0,
19700000000.0,405.0,662.0,2.0,4.0,4.0,
25000000000.0,500.0,980.0,1.0,3.0,3.0,
14000000000.0,450.0,260.0,3.0,4.0,5.0,
3200000000.0,280.0,240.0,2.0,3.0,3.0,
2520000000.0,200.0,150.0,2.0,4.0,3.0,
14000000000.0,325.0,600.0,1.0,6.0,3.0,27.0
506000000.0,43.0,23.0,2.0,2.0,2.0,0.0
1470000000.0,68.0,36.0,3.0,3.0,2.0,0.0
3800000000.0,250.0,163.0,3.0,3.0,3.0,5.0
1300000000.0,64.0,36.0,2.0,3.0,2.0,
506000000.0,43.0,23.0,2.0,2.0,2.0,0.0
1470000000.0,68.0,36.0,3.0,3.0,2.0,0.0
1480000000.0,69.0,36.0,2.0,2.0,2.0,0.0
7000000000.0,425.0,300.0,2.0,5.0,5.0,12.0
24000000000.0,1200.0,1010.0,2.0,4.0,4.0,22.0
24000000000.0,1200.0,1010.0,2.0,4.0,4.0,22.0
17500000000.0,600.0,560.0,2.0,5.0,4.0,17.0
8900000000.0,550.0,280.0,2.0,4.0,4.0,12.0
13900000000.0,640.0,464.0,2.0,4.0,4.0,
15500000000.0,340.0,740.0,1.0,4.0,4.0,21.0
15500000000.0,340.0,740.0,1.0,4.0,4.0,21.0
10500000000.0,345.0,260.0,1.0,4.0,4.0,
16000000000.0,500.0,632.0,1.0,4.0,4.0,10.0
45100000000.0,1440.0,3475.0,1.0,12.0,12.0,14.0
16000000000.0,500.0,997.0,1.0,4.0,4.0,7.0
45100000000.0,1440.0,3475.0,1.0,12.0,12.0,14.0
13000000000.0,600.0,928.0,2.0,5.0,5.0,
16000000000.0,500.0,732.0,2.0,4.0,4.0,
13000000000.0,600.0,928.0,2.0,5.0,5.0,7.0
16000000000.0,500.0,732.0,2.0,4.0,2.0,0.0
4800000000.0,200.0,144.0,2.0,3.0,3.0,9.0
7100000000.0,645.0,265.0,3.0,7.0,4.0,
6200000000.0,300.0,144.0,3.0,4.0,3.0,7.0
13500000000.0,450.0,230.0,3.0,4.0,3.0,4.0
4900000000.0,220.0,144.0,2.0,3.0,3.0,
7190000000.0,250.0,180.0,3.0,5.0,3.0,
6500000000.0,400.0,144.0,3.0,4.0,3.0,7.0
3990000000.0,200.0,136.0,2.0,4.0,3.0,
